연도,시도,자치구,학교급,설립구분,학교,우편번호,주소,경도,위도
2014,서울특별시,관악구,유치원,공립,서울난곡초등학교병설유치원,151881,서울특별시 관악구 난곡로35길 102,126.9167911,37.46932989
2014,서울특별시,관악구,유치원,공립,서울봉천초등학교병설유치원,151809,서울특별시 관악구 행운1라길 17,126.9578916,37.48346512
2014,서울특별시,관악구,유치원,공립,서울삼성초등학교병설유치원,151858,서울특별시 관악구 대학7길 52,126.940878,37.46771678
2014,서울특별시,관악구,유치원,공립,서울신성초등학교병설유치원,151927,서울특별시 관악구 신림로 114,126.9378744,37.47174622
2014,서울특별시,관악구,유치원,공립,서울신우유치원,151863,서울특별시 관악구 호암로 498,126.9321018,37.46212481
2014,서울특별시,관악구,유치원,공립,서울원당초등학교병설유치원,151834,서울특별시 관악구 봉천로 505,126.956415,37.48110913
2014,서울특별시,관악구,유치원,공립,서울은천초등학교병설유치원,151826,서울특별시 관악구 은천로 69,126.9424711,37.48683988
2014,서울특별시,관악구,유치원,공립,서울청룡초등학교병설유치원,151839,서울특별시 관악구 관악로5길 61,126.9515775,37.47541497
2014,서울특별시,관악구,유치원,사립,건영유치원,151873,서울특별시 관악구 조원로 114,126.9149369,37.4848713
2014,서울특별시,관악구,유치원,사립,꿈나라유치원,151017,서울특별시 관악구 난곡로 42,126.9206173,37.46058749
2014,서울특별시,관악구,유치원,사립,나랑유치원,151069,서울특별시 관악구 봉천로 33길 57,126.9439625,37.4857304
2014,서울특별시,관악구,유치원,사립,남서울유치원,151823,서울특별시 관악구 양녕로 4,126.9455382,37.4873579
2014,서울특별시,관악구,유치원,사립,동원유치원,151809,서울특별시 관악구 행운1길 96,126.9567278,37.48281864
2014,서울특별시,관악구,유치원,사립,명성유치원,151793,서울특별시 관악구 광신길 154,126.9270165,37.46550857
2014,서울특별시,관악구,유치원,사립,배꽃유치원,151827,서울특별시 관악구 봉천로29길 47,126.9419514,37.48560825
2014,서울특별시,관악구,유치원,사립,새소슬유치원,151770,서울특별시 관악구 성현로 80,126.950513,37.48864197
2014,서울특별시,관악구,유치원,사립,새싹유치원,151802,서울특별시 관악구 남현2길 90,126.9728633,37.47456767
2014,서울특별시,관악구,유치원,사립,서울유치원,151762,서울특별시 관악구 관악로37길 20,126.9563996,37.48771376
2014,서울특별시,관악구,유치원,사립,성도유치원,151855,서울특별시 관악구 복은길 76,126.9402034,37.47449073
2014,서울특별시,관악구,유치원,사립,소슬유치원,151050,서울특별시 관악구 구암길 46,126.9480706,37.48976854
2014,서울특별시,관악구,유치원,사립,송이유치원,151867,서울특별시 관악구 문성로38길 70-1,126.9302427,37.47540307
2014,서울특별시,관악구,유치원,사립,신림유치원,151880,서울특별시 관악구 난곡로32길 12,126.9202373,37.47209148
2014,서울특별시,관악구,유치원,사립,애동유치원,151880,서울특별시 관악구 법원단지길 56,126.9202834,37.47381781
2014,서울특별시,관악구,유치원,사립,영그린유치원,151015,서울특별시 관악구 참숯5길 12,126.9403899,37.47706265
2014,서울특별시,관악구,유치원,사립,예닮유치원,151900,서울특별시 관악구 신원로3길 59-9,126.9253094,37.48243231
2014,서울특별시,관악구,유치원,사립,예일유치원,151050,서울특별시 관악구 낙성대역14길 6,126.9642663,37.47391158
2014,서울특별시,관악구,유치원,사립,원유치원,151829,서울특별시 관악구 봉천로 275,126.9319806,37.4879645
2014,서울특별시,관악구,유치원,사립,은비유치원,151050,서울특별시 관악구 청림5길 22,126.9601112,37.48909075
2014,서울특별시,관악구,유치원,사립,은아유치원,151832,서울특별시 관악구 남부순환로246길 25,126.9644299,37.47545482
2014,서울특별시,관악구,유치원,사립,종인유치원,151812,서울특별시 관악구 솔밭로 20,126.9634555,37.47907386
2014,서울특별시,관악구,유치원,사립,큰솔유치원,151050,서울특별시 관악구 관악로30길 12,126.9595323,37.4849497
2014,서울특별시,관악구,유치원,사립,하늘유치원,151015,서울특별시 관악구 신림로 양산길 18,126.9322561,37.4740573
2014,서울특별시,관악구,유치원,사립,한별유치원,151894,서울특별시 관악구 남부순환로144길 65,126.9134773,37.47841828
2014,서울특별시,관악구,유치원,사립,해슬아유치원,151778,서울특별시 관악구 은천로 93,126.9455621,37.48919913
2014,서울특별시,관악구,유치원,사립,현대유치원,151050,서울특별시 관악구 관악로40길 55,126.9593496,37.49225103
2014,서울특별시,관악구,초등학교,공립,서울관악초등학교,151842,서울특별시 관악구 청룡4길 49,126.9426177,37.48080715
2014,서울특별시,관악구,초등학교,공립,서울구암초등학교,151825,서울특별시 관악구 구암길 1,126.9469523,37.48954699
2014,서울특별시,관악구,초등학교,공립,서울난곡초등학교,151881,서울특별시 관악구 난곡로35길 102,126.9167911,37.46932989
2014,서울특별시,관악구,초등학교,공립,서울난우초등학교,151888,서울특별시 관악구 난우길 40,126.9172814,37.4766389
2014,서울특별시,관악구,초등학교,공립,서울난향초등학교,151885,서울특별시 관악구 난향길 9,126.9182799,37.46172407
2014,서울특별시,관악구,초등학교,공립,서울남부초등학교,151015,서울특별시 관악구 남부순환로163길 14,126.9222547,37.48511914
2014,서울특별시,관악구,초등학교,공립,서울당곡초등학교,151821,서울특별시 관악구 보라매로2길 23,126.9299283,37.4895224
2014,서울특별시,관악구,초등학교,공립,서울미성초등학교,151857,서울특별시 관악구 문성로 79,126.912473,37.47803698
2014,서울특별시,관악구,초등학교,공립,서울봉천초등학교,151809,서울특별시 관악구 행운1라길 17,126.9578916,37.48346512
2014,서울특별시,관악구,초등학교,공립,서울봉현초등학교,151050,서울특별시 관악구 성현로 117,126.9559245,37.49102965
2014,서울특별시,관악구,초등학교,공립,서울사당초등학교,151802,서울특별시 관악구 남현4길 51,126.9742247,37.4735552
2014,서울특별시,관악구,초등학교,공립,서울삼성초등학교,151015,서울특별시 관악구 대학7길 52,126.940878,37.46771678
2014,서울특별시,관악구,초등학교,공립,서울신림초등학교,151868,서울특별시 관악구 문성로28길 31,126.9278887,37.47699611
2014,서울특별시,관악구,초등학교,공립,서울신봉초등학교,151823,서울특별시 관악구 양녕로6나길 1,126.9492571,37.48578675
2014,서울특별시,관악구,초등학교,공립,서울신성초등학교,151927,서울특별시 관악구 신림로 114,126.9378744,37.47174622
2014,서울특별시,관악구,초등학교,공립,서울신우초등학교,151863,서울특별시 관악구 호암로 498,126.9321018,37.46212481
2014,서울특별시,관악구,초등학교,공립,서울원당초등학교,151834,서울특별시 관악구 봉천로 505,126.956415,37.48110913
2014,서울특별시,관악구,초등학교,공립,서울원신초등학교,151861,서울특별시 관악구 광신길 177,126.9276344,37.46696041
2014,서울특별시,관악구,초등학교,공립,서울은천초등학교,151826,서울특별시 관악구 은천로 69,126.9424711,37.48683988
2014,서울특별시,관악구,초등학교,공립,서울인헌초등학교,151851,서울특별시 관악구 낙성대로 23,126.9598023,37.47701221
2014,서울특별시,관악구,초등학교,공립,서울조원초등학교,151902,서울특별시 관악구 조원로 67,126.9095057,37.48412771
2014,서울특별시,관악구,초등학교,공립,서울청룡초등학교,151050,서울특별시 관악구 관악로5길 61,126.9515775,37.47541497
2014,서울특별시,관악구,중학교,공립,관악중학교,151050,서울특별시 관악구 남부순환로237길 60,126.9619101,37.48125479
2014,서울특별시,관악구,중학교,공립,구암중학교,151050,서울특별시 관악구 성현로 53,126.9486021,37.4927647
2014,서울특별시,관악구,중학교,공립,난우중학교,151015,서울특별시 관악구 난곡로16길 32,126.9233105,37.46686061
2014,서울특별시,관악구,중학교,공립,남서울중학교,151907,서울특별시 관악구 남부순환로172길 97,126.9222723,37.48173129
2014,서울특별시,관악구,중학교,공립,당곡중학교,151821,서울특별시 관악구 봉천로13길 101,126.9331356,37.49190615
2014,서울특별시,관악구,중학교,공립,미성중학교,151888,서울특별시 관악구 문성로16길 40,126.9127928,37.47474744
2014,서울특별시,관악구,중학교,공립,봉림중학교,151845,서울특별시 관악구 장군봉길 72,126.9387287,37.47990649
2014,서울특별시,관악구,중학교,공립,봉원중학교,151809,서울특별시 관악구 관악로24가길 15,126.959135,37.48387526
2014,서울특별시,관악구,중학교,공립,삼성중학교,151858,서울특별시 관악구 신림로3가길 39-24,126.9428952,37.46723165
2014,서울특별시,관악구,중학교,공립,신관중학교,151015,서울특별시 관악구 신림로48길 17-16,126.9344505,37.48019814
2014,서울특별시,관악구,중학교,공립,신림중학교,151856,서울특별시 관악구 신림로 40,126.9449858,37.46991636
2014,서울특별시,관악구,중학교,공립,인헌중학교,151814,서울특별시 관악구 인헌9길 35,126.9699956,37.47256284
2014,서울특별시,관악구,중학교,사립,광신중학교,151863,서울특별시 관악구 광신길 141,126.9250953,37.46553863
2014,서울특별시,관악구,중학교,사립,남강중학교,151880,서울특별시 관악구 난곡로34길 80,126.9248989,37.47170748
2014,서울특별시,관악구,중학교,사립,서울문영여자중학교,151723,서울특별시 관악구 관악로 85,126.9507431,37.47208057
2014,서울특별시,관악구,중학교,사립,성보중학교,151015,서울특별시 관악구 남부순환로156길 39,126.9192643,37.48000171
2014,서울특별시,관악구,고등학교,공립,구암고등학교,151050,서울특별시 관악구 성현로 57,126.9511834,37.49219192
2014,서울특별시,관악구,고등학교,공립,당곡고등학교,151050,서울특별시 관악구 봉천로21길 108,126.9350009,37.49140582
2014,서울특별시,관악구,고등학교,공립,삼성고등학교,151858,서울특별시 관악구 신림로 41,126.9439628,37.46879945
2014,서울특별시,관악구,고등학교,공립,신림고등학교,151015,서울특별시 관악구 문성로 119,126.9168034,37.47911419
2014,서울특별시,관악구,고등학교,공립,인헌고등학교,151814,서울특별시 관악구 인헌9길 74,126.9702535,37.47108126
2014,서울특별시,관악구,고등학교,사립,광신고등학교,151863,서울특별시 관악구 광신길 141,126.9250953,37.46553863
2014,서울특별시,관악구,고등학교,사립,광신정보산업고등학교,151015,서울특별시 관악구 광신길 141,126.9250953,37.46553863
2014,서울특별시,관악구,고등학교,사립,남강고등학교,151015,서울특별시 관악구 난곡로34길 80,126.9248989,37.47170748
2014,서울특별시,관악구,고등학교,사립,미림여자고등학교,151897,서울특별시 관악구 호암로 546,126.9328114,37.46641752
2014,서울특별시,관악구,고등학교,사립,미림여자정보과학고등학교,151897,서울특별시 관악구 호암로 546,126.9328114,37.46641752
