name,latitude,longitude,tag,score
도닥다리교,37.5484605,126.9822805,교량,1
백범교,37.540309,126.956674,교량,1
이촌고가차도,37.524976,126.957699,교량,1
살곶이다리,37.5532185,127.0464915,교량,1
안감교,37.578418,127.026796,교량,1
용신교,37.5710665,127.0278335,교량,1
용두1교,37.5764545,127.03459,교량,1
배봉차도육교고가,37.578238,127.0635505,교량,1
청량차도육교고가,37.5867355,127.0470065,교량,1
청량리역구내민자역사고가도로 A Line,37.58102,127.049134,교량,1
청량리역구내민자역사고가도로 B Line ,37.581002,127.0491285,교량,1
청량차도육교,37.5867345,127.0470065,교량,1
배봉차도육교,37.5782555,127.0635395,교량,1
번창교,37.6423565,127.0317055,교량,1
신창교,37.633125,127.03917,교량,1
누원1교,37.680573,127.044588,교량,1
무수교,37.678512,127.040278,교량,1
상도교,37.686457,127.0512445,교량,1
서원내다리,37.6862705,127.0410095,교량,1
제1무수교,37.677843,127.0358365,교량,1
모래말본교,37.6621265,127.044603,교량,1
방학동725교,37.6609235,127.0506925,교량,1
근화교,37.651703,127.014641,교량,1
백운교,37.6555435,127.0142985,교량,1
쌍수교,37.6545015,127.014413,교량,1
어울교,37.660994,127.036373,교량,1
우이천교,37.6581415,127.0146265,교량,1
누원교,37.679961500000005,127.0435475,교량,1
수원교,37.68305,127.043476,교량,1
만세교,37.677062500000005,127.029632,교량,1
세일교,37.6765135,127.0319875,교량,1
제2무수교,37.6791195,127.0422525,교량,1
쌍우교,37.6496565,127.014815,교량,1
제일시장앞교,37.661764000000005,127.037732,교량,1
모래말1교,37.661415,127.0488785,교량,1
쌍문동709앞교,37.661757,127.0391895,교량,1
제3무수교,37.678433,127.03736,교량,1
쌍문707교,37.6617225,127.0409135,교량,1
모래말2교,37.662194,127.0449145,교량,1
방학동674-35교,37.6617725,127.038514,교량,1
방학동675-20교,37.661745,127.03996,교량,1
신도봉교,37.680496,127.0476195,교량,1
석천교,37.661343,127.0146765,교량,1
쌍문294교,37.6606585,127.0356685,교량,1
창번2교,37.6385555,127.0342925,교량,1
창번교,37.635577,127.037999,교량,1
누원교마을마당,37.679872,127.043351,교량,1
구묵동교,37.6181935,127.078814,교량,1
초안교,37.631134,127.041653,교량,1
새싹교,37.657345500000005,127.0720015,교량,1
벼루말교,37.620051,127.05437,교량,1
노원마을교,37.68482,127.0544755,교량,1
지축교,37.6456995,126.9212325,교량,1
삼천교,37.6445845,126.9403065,교량,1
신흥상가교,37.595676,126.915294,교량,1
옥방아다리,37.635088,126.9189265,교량,1
물푸레교,37.6342115,126.9153705,교량,1
금방아다리,37.6390995,126.9179725,교량,1
상림교,37.6458105,126.927562,교량,1
진관교,37.633269,126.922901,교량,1
삼각산교,37.644295,126.929347,교량,1
하늬버들잎다리,37.6323945,126.924392,교량,1
새버들잎다리,37.632606,126.92682,교량,1
만남의다리,37.631695,126.9286295,교량,1
구파발교,37.6346825,126.9205445,교량,1
밥할머니교,37.6280805,126.935117,교량,1
배다리,37.642791,126.916988,교량,1
금계수교,37.639822,126.917872,교량,1
탑동교,37.6414905,126.917325,교량,1
방패교,37.6472895,126.938395,교량,1
서오릉고개 녹지연결로,37.619108,126.905747,교량,1
금란교,37.6433245,126.9164675,교량,1
옥란교,37.6420895,126.917173,교량,1
폭포동교,37.628101,126.9341665,교량,1
금화1교,37.6343035,126.9148535,교량,1
금화2교,37.634161,126.912896,교량,1
비둘기다리,37.6397035,126.9362765,교량,1
코스모스다리,37.637606000000005,126.9377965,교량,1
증산3교,37.580155000000005,126.90628,교량,1
충정2교,37.5624025,126.964691,교량,1
옥천2교,37.5969815,126.9507095,교량,1
홍은대교,37.597479500000006,126.946619,교량,1
