name,latitude,longitude,tag,score
기지국523,37.561044,126.981983,기지국,1
기지국524,37.560839,126.982167,기지국,1
기지국525,37.561433,126.978944,기지국,1
기지국526,37.559197,126.979847,기지국,1
기지국527,37.560911,126.980967,기지국,1
기지국528,37.560911,126.980967,기지국,1
기지국529,37.560911,126.980967,기지국,1
기지국530,37.560911,126.980967,기지국,1
기지국531,37.560911,126.980967,기지국,1
기지국532,37.560911,126.980967,기지국,1
기지국533,37.560911,126.980967,기지국,1
기지국534,37.560911,126.980967,기지국,1
기지국535,37.560911,126.980967,기지국,1
기지국536,37.556603,126.975953,기지국,1
기지국537,37.556603,126.975953,기지국,1
기지국538,37.558972,126.974903,기지국,1
기지국539,37.558911,126.974869,기지국,1
기지국540,37.560942,126.982544,기지국,1
기지국541,37.559058,126.977392,기지국,1
기지국542,37.559058,126.977392,기지국,1
기지국543,37.559058,126.977392,기지국,1
기지국544,37.559058,126.977392,기지국,1
기지국545,37.559058,126.977392,기지국,1
기지국546,37.559058,126.977392,기지국,1
기지국547,37.559058,126.977392,기지국,1
기지국548,37.554772,126.976806,기지국,1
기지국549,37.55745,126.978839,기지국,1
기지국550,37.556758,126.980117,기지국,1
기지국551,37.555628,126.981294,기지국,1
기지국552,37.559972,126.976644,기지국,1
기지국553,37.559417,126.976222,기지국,1
기지국554,37.559417,126.976222,기지국,1
기지국555,37.559417,126.976222,기지국,1
기지국556,37.557097,126.974842,기지국,1
기지국557,37.5571,126.974844,기지국,1
기지국558,37.558342,126.975761,기지국,1
기지국559,37.559197,126.979847,기지국,1
기지국560,37.55875,126.977022,기지국,1
기지국561,37.561403,126.97895,기지국,1
기지국562,37.559325,126.978906,기지국,1
기지국563,37.559656,126.977656,기지국,1
기지국564,37.559428,126.981733,기지국,1
기지국565,37.559428,126.981733,기지국,1
기지국566,37.559428,126.981733,기지국,1
기지국567,37.559428,126.981733,기지국,1
기지국568,37.559428,126.981733,기지국,1
기지국569,37.559428,126.981733,기지국,1
기지국570,37.557594,126.975817,기지국,1
기지국571,37.557594,126.975817,기지국,1
기지국572,37.554594,126.975958,기지국,1
기지국573,37.554594,126.975958,기지국,1
기지국574,37.554594,126.975958,기지국,1
기지국575,37.559,126.974903,기지국,1
기지국576,37.560919,126.980981,기지국,1
기지국577,37.560919,126.980981,기지국,1
기지국578,37.56035,126.980758,기지국,1
기지국579,37.560919,126.980981,기지국,1
기지국580,37.560919,126.980981,기지국,1
기지국581,37.557125,126.974839,기지국,1
기지국582,37.557236,126.976953,기지국,1
기지국583,37.561,126.977897,기지국,1
기지국584,37.561,126.977897,기지국,1
기지국585,37.556603,126.975942,기지국,1
기지국586,37.556603,126.975942,기지국,1
기지국587,37.556603,126.975942,기지국,1
기지국588,37.556603,126.975942,기지국,1
기지국589,37.556603,126.975942,기지국,1
기지국590,37.556603,126.975942,기지국,1
기지국591,37.556603,126.975942,기지국,1
기지국592,37.556603,126.975942,기지국,1
기지국593,37.556603,126.975942,기지국,1
기지국594,37.556603,126.975942,기지국,1
기지국595,37.556603,126.975942,기지국,1
기지국596,37.556603,126.975942,기지국,1
기지국597,37.556603,126.975942,기지국,1
기지국598,37.558528,126.975397,기지국,1
기지국599,37.558528,126.975397,기지국,1
기지국600,37.558528,126.975397,기지국,1
기지국601,37.558528,126.975397,기지국,1
기지국602,37.558528,126.975397,기지국,1
기지국603,37.556244,126.982786,기지국,1
기지국604,37.560308,126.977233,기지국,1
기지국605,37.560422,126.978936,기지국,1
기지국606,37.560119,126.978203,기지국,1
기지국607,37.560192,126.976319,기지국,1
기지국608,37.560422,126.978936,기지국,1
기지국609,37.558092,126.977336,기지국,1
기지국610,37.558389,126.981081,기지국,1
기지국611,37.56035,126.980758,기지국,1
기지국612,37.558389,126.981081,기지국,1
기지국613,37.557125,126.974839,기지국,1
기지국614,37.559656,126.977656,기지국,1
기지국615,37.56095,126.982628,기지국,1
기지국616,37.560397,126.982047,기지국,1
기지국617,37.559178,126.977639,기지국,1
기지국618,37.561064,126.981994,기지국,1
기지국619,37.561033,126.980489,기지국,1
기지국620,37.56035,126.980758,기지국,1
기지국621,37.557489,126.983617,기지국,1
기지국622,37.558861,126.986981,기지국,1
기지국623,37.55555,126.981231,기지국,1
기지국624,37.556789,126.979975,기지국,1
기지국625,37.556942,126.981722,기지국,1
기지국626,37.560897,126.985936,기지국,1
기지국627,37.560942,126.983839,기지국,1
기지국628,37.560367,126.982953,기지국,1
기지국629,37.559811,126.983053,기지국,1
기지국630,37.559086,126.980572,기지국,1
기지국631,37.558908,126.989042,기지국,1
기지국632,37.561067,126.984508,기지국,1
기지국633,37.561253,126.985342,기지국,1
기지국634,37.562494,126.985156,기지국,1
기지국635,37.559292,126.981542,기지국,1
기지국636,37.560928,126.981169,기지국,1
기지국637,37.561964,126.982003,기지국,1
기지국638,37.560967,126.982503,기지국,1
기지국639,37.560928,126.981169,기지국,1
기지국640,37.560789,126.981578,기지국,1
기지국641,37.559006,126.985836,기지국,1
기지국642,37.556147,126.982378,기지국,1
기지국643,37.556786,126.985469,기지국,1
기지국644,37.561358,126.986958,기지국,1
기지국645,37.556786,126.985469,기지국,1
기지국646,37.559203,126.979844,기지국,1
기지국647,37.557089,126.987333,기지국,1
기지국648,37.557489,126.983617,기지국,1
기지국649,37.560547,126.984853,기지국,1
기지국650,37.559078,126.99025,기지국,1
기지국651,37.557158,126.981678,기지국,1
기지국652,37.558975,126.985842,기지국,1
기지국653,37.561897,126.986769,기지국,1
기지국654,37.561264,126.9841,기지국,1
기지국655,37.56245,126.984092,기지국,1
기지국656,37.561897,126.986769,기지국,1
기지국657,37.560839,126.982167,기지국,1
기지국658,37.558861,126.986981,기지국,1
기지국659,37.560136,126.983767,기지국,1
기지국660,37.562539,126.984089,기지국,1
기지국661,37.561222,126.984103,기지국,1
기지국662,37.561044,126.981983,기지국,1
